Kurzbezeichnung;Langbezeichnung;Timestamp;NUTS1;NUTS2;NUTS3;Typ;Landeswahlkreis;Wahlkreis;Bezirk;DistrictCode;Sprengelnummer;Stimmtyp;ErfassungseinheitTyp;Wahlberechtigte;Abgegebene Stimmen;Ungültige Stimmen;Karl Nehammer – Die Volkspartei;Sozialdemokratische Partei Österreichs;Freiheitliche Partei Österreichs;Die Grünen – Die Grüne Alternative;NEOS – Die Reformkraft für dein neues Österreich;Die Bierpartei;Kommunistische Partei Österreichs – KPÖ Plus;Liste GAZA – Stimmen gegen den Völkermord;Liste Madeleine Petrovic;MFG – Österreich Menschen – Freiheit – Grundrechte;Keine von denen;Status;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;114;Parteistimmen;;691;487;2;83;105;167;27;66;10;16;5;4;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;115;Parteistimmen;;634;390;1;55;143;52;51;54;10;18;3;2;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;116;Parteistimmen;;1039;832;3;155;216;221;86;105;13;22;0;6;2;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;117;Parteistimmen;;855;641;4;155;166;177;40;59;13;19;2;3;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;118;Parteistimmen;;800;603;4;83;150;250;24;42;16;23;0;2;4;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;119;Parteistimmen;;955;713;1;136;180;219;43;74;18;24;10;3;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;120;Parteistimmen;;935;710;2;169;168;213;35;77;16;18;2;4;1;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;121;Parteistimmen;;944;705;7;150;179;209;51;73;10;14;2;4;1;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;122;Parteistimmen;;664;464;6;74;143;131;30;35;13;23;3;2;0;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;123;Parteistimmen;;740;569;4;82;165;157;56;61;15;14;6;2;0;7;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;124;Parteistimmen;;803;625;3;119;216;160;34;54;10;20;2;5;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;125;Parteistimmen;;776;635;6;157;154;165;48;72;17;10;0;2;0;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;126;Parteistimmen;;645;529;6;106;156;144;28;53;14;14;5;2;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;127;Parteistimmen;;839;604;1;93;175;192;17;64;18;23;5;5;0;11;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;128;Parteistimmen;;888;565;7;73;155;223;30;39;17;11;4;3;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;129;Parteistimmen;;860;649;5;156;171;170;45;73;7;14;0;1;4;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;130;Parteistimmen;;1107;819;4;166;172;275;47;82;24;32;1;11;0;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;131;Parteistimmen;;1024;744;3;141;216;193;44;87;14;16;16;6;3;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;132;Parteistimmen;;672;509;4;137;133;131;36;31;14;12;6;1;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;133;Parteistimmen;;558;425;5;92;124;125;17;36;11;6;1;4;0;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;134;Parteistimmen;;783;447;4;63;123;205;7;9;6;17;9;2;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;135;Parteistimmen;;794;422;4;73;109;168;9;16;6;10;23;1;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;136;Parteistimmen;;914;612;5;95;165;238;16;36;23;17;13;2;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;137;Parteistimmen;;762;418;4;41;156;156;6;16;10;6;19;3;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;138;Parteistimmen;;710;485;5;103;117;177;21;35;8;5;7;3;0;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;139;Parteistimmen;;1055;744;3;109;202;248;57;57;25;25;8;3;1;6;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;140;Parteistimmen;;720;554;3;105;165;151;40;55;15;8;3;2;2;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;141;Parteistimmen;;603;282;3;21;85;134;5;9;11;4;5;1;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;142;Parteistimmen;;514;282;5;24;94;98;8;11;6;15;19;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;143;Parteistimmen;;575;337;2;39;129;121;9;4;4;16;9;0;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;144;Parteistimmen;;1132;768;6;121;197;216;76;83;18;35;4;1;4;7;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;145;Parteistimmen;;780;567;1;168;118;147;34;72;9;11;2;0;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;146;Parteistimmen;;846;649;4;141;216;139;41;74;15;14;2;1;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;147;Parteistimmen;;706;497;0;77;154;124;50;55;13;14;3;4;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;148;Parteistimmen;;734;525;6;74;168;133;56;54;11;16;3;3;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;149;Parteistimmen;;1394;837;5;137;310;198;60;54;18;27;18;6;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;150;Parteistimmen;;708;470;3;46;152;113;52;52;13;17;4;3;4;11;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;151;Parteistimmen;;765;500;3;73;174;118;44;34;14;23;9;2;3;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;152;Parteistimmen;;764;524;4;47;195;140;49;35;23;15;6;6;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;153;Parteistimmen;;754;501;1;27;173;79;109;50;12;36;5;5;0;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;154;Parteistimmen;;166;46;1;12;19;9;0;1;1;1;1;0;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;155;Parteistimmen;;762;478;3;45;188;80;65;45;11;28;6;4;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;156;Parteistimmen;;554;421;4;98;79;89;38;83;9;15;2;0;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;157;Parteistimmen;;767;455;4;71;140;111;35;43;17;21;3;6;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;158;Parteistimmen;;748;452;0;56;160;113;45;40;12;18;0;2;1;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;159;Parteistimmen;;883;547;5;93;202;128;37;42;21;8;5;3;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;160;Parteistimmen;;657;505;3;138;113;106;52;74;4;8;1;1;2;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;161;Parteistimmen;;727;425;2;43;155;131;16;35;11;20;7;1;0;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;162;Parteistimmen;;677;411;2;50;116;141;15;50;10;16;5;0;0;6;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;163;Parteistimmen;;546;302;4;26;114;77;24;22;3;17;13;2;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;164;Parteistimmen;;683;506;5;70;141;160;34;59;12;14;3;1;2;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;165;Parteistimmen;;664;412;3;50;151;107;28;39;14;14;3;1;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;166;Parteistimmen;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;167;Parteistimmen;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Nord;Donaustadt;92201;168;Parteistimmen;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;1;Parteistimmen;;855;543;11;85;151;137;54;63;12;16;4;6;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;2;Parteistimmen;;1058;730;3;127;215;180;60;72;24;26;10;5;5;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;3;Parteistimmen;;880;678;7;146;189;137;75;87;6;18;2;7;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;4;Parteistimmen;;577;451;6;88;154;113;21;45;8;12;0;2;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;5;Parteistimmen;;498;407;2;108;122;90;27;34;10;10;0;4;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;6;Parteistimmen;;492;395;4;81;119;85;33;46;9;9;2;6;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;7;Parteistimmen;;556;432;1;108;127;98;40;37;9;10;0;2;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;8;Parteistimmen;;518;434;3;130;106;84;44;40;7;17;1;1;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;9;Parteistimmen;;620;496;3;99;145;127;44;50;7;18;0;2;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;10;Parteistimmen;;623;480;7;90;131;115;49;45;11;16;6;7;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;11;Parteistimmen;;563;430;2;100;130;101;29;48;6;8;1;1;3;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;12;Parteistimmen;;693;530;4;103;141;115;60;65;18;16;3;3;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;13;Parteistimmen;;956;560;4;118;121;76;117;83;8;16;5;5;5;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;14;Parteistimmen;;906;580;3;55;221;126;59;73;8;17;9;1;3;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;15;Parteistimmen;;624;449;6;83;126;111;49;35;11;16;1;6;3;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;16;Parteistimmen;;661;414;2;67;117;108;43;46;7;17;7;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;17;Parteistimmen;;658;496;3;101;120;116;66;49;21;10;0;2;2;6;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;18;Parteistimmen;;719;534;2;142;125;75;87;77;7;11;5;1;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;19;Parteistimmen;;651;468;3;117;113;107;55;43;6;14;0;6;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;20;Parteistimmen;;522;379;6;84;85;94;45;33;10;7;8;4;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;21;Parteistimmen;;488;353;3;92;67;85;31;53;10;7;2;2;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;22;Parteistimmen;;595;437;3;114;90;106;48;52;8;7;3;1;3;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;23;Parteistimmen;;675;458;4;85;128;124;41;47;11;16;0;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;24;Parteistimmen;;583;427;2;122;84;76;56;54;10;16;2;4;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;25;Parteistimmen;;657;459;3;115;87;92;79;46;4;15;2;9;1;6;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;26;Parteistimmen;;827;690;1;244;113;103;65;140;6;4;3;6;4;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;27;Parteistimmen;;640;468;2;136;73;98;51;76;8;8;8;7;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;28;Parteistimmen;;540;410;5;104;102;91;29;57;4;14;0;4;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;29;Parteistimmen;;751;561;1;158;117;93;83;78;7;14;4;3;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;30;Parteistimmen;;688;524;7;158;84;70;68;110;9;11;2;4;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;31;Parteistimmen;;648;531;0;178;83;77;59;106;8;6;0;10;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;32;Parteistimmen;;572;450;4;122;86;93;59;69;3;7;0;3;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;33;Parteistimmen;;723;565;3;176;105;86;61;95;10;10;4;9;3;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;34;Parteistimmen;;513;383;0;103;91;52;58;61;7;6;2;2;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;35;Parteistimmen;;772;605;0;188;120;85;79;97;12;13;2;7;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;36;Parteistimmen;;538;417;0;113;87;85;32;62;11;11;8;5;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;37;Parteistimmen;;353;234;0;47;75;78;6;11;3;7;2;2;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;38;Parteistimmen;;848;677;4;225;143;82;87;116;5;8;1;1;4;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;39;Parteistimmen;;608;450;2;136;98;90;44;56;9;8;0;4;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;40;Parteistimmen;;882;763;10;185;185;151;80;110;15;14;3;5;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;41;Parteistimmen;;711;538;3;97;170;143;44;59;7;7;1;2;3;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;42;Parteistimmen;;520;331;2;59;82;112;23;33;3;8;5;3;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;43;Parteistimmen;;248;180;5;54;73;23;9;8;4;4;0;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;44;Parteistimmen;;808;439;3;42;183;109;26;30;12;11;14;4;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;45;Parteistimmen;;750;501;4;80;165;114;48;46;16;15;5;2;4;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;46;Parteistimmen;;825;574;6;94;172;136;67;70;14;7;5;2;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;47;Parteistimmen;;706;460;4;84;142;106;48;43;7;15;3;3;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;48;Parteistimmen;;871;485;3;63;168;167;22;28;8;13;11;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;49;Parteistimmen;;771;417;3;50;161;113;25;21;11;14;18;0;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;50;Parteistimmen;;373;225;4;68;81;37;13;11;3;7;1;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;51;Parteistimmen;;1037;827;6;191;216;154;108;111;13;14;2;7;3;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;52;Parteistimmen;;773;543;5;78;181;143;39;56;15;14;8;2;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;53;Parteistimmen;;1084;780;7;124;243;157;80;111;14;30;5;6;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;54;Parteistimmen;;983;598;10;88;196;187;27;46;10;22;3;4;0;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;55;Parteistimmen;;1063;660;5;159;172;165;50;70;11;16;3;2;3;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;56;Parteistimmen;;925;719;3;124;211;166;60;93;17;26;7;7;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;57;Parteistimmen;;853;579;4;99;156;180;33;62;24;11;7;1;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;58;Parteistimmen;;964;725;4;133;248;154;56;86;12;15;7;4;2;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;59;Parteistimmen;;614;410;2;81;131;96;23;44;12;17;3;1;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;60;Parteistimmen;;690;498;2;91;128;172;30;42;8;18;1;2;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;61;Parteistimmen;;772;630;3;192;163;100;63;77;6;17;6;0;3;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;62;Parteistimmen;;727;531;4;95;152;150;44;45;10;15;11;3;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;63;Parteistimmen;;763;469;2;96;103;163;27;31;11;24;7;3;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;64;Parteistimmen;;676;464;3;84;110;149;41;43;15;12;4;2;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;65;Parteistimmen;;815;627;5;157;160;141;58;67;11;14;2;1;2;9;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;66;Parteistimmen;;677;485;7;87;144;147;19;51;8;12;3;4;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;67;Parteistimmen;;726;599;6;131;198;149;27;43;13;15;1;10;2;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;68;Parteistimmen;;686;529;7;130;134;119;40;72;9;10;7;0;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;69;Parteistimmen;;474;294;0;60;77;93;19;24;7;9;1;3;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;70;Parteistimmen;;855;584;6;104;150;153;43;71;25;20;5;1;1;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;71;Parteistimmen;;596;415;9;80;137;107;29;28;9;10;0;1;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;72;Parteistimmen;;1021;763;4;152;235;157;78;90;12;19;3;9;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd-West;Liesing;92301;73;Parteistimmen;;827;466;4;64;162;146;24;37;5;12;11;1;0;0;;
